flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,distance_miles,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason,cancelled,cancellation_reason,diverted,seats_available,passengers,ticket_price_avg,revenue,fuel_cost,weather_condition,customer_satisfaction_score,had_valid_delay_data,survey_responded,is_delay_outlier,delay_category,route,month,month_name,day_of_week,is_weekend,quarter,load_factor,rasm,operating_margin,is_on_time
FL102692,2025-08-10,Skylink Air,SK801,SEA,BOS,2489.0,Airbus A320,2025-08-10 09:00:00,2025-08-10 09:00:00,2025-08-10 14:40:00,2025-08-10 14:39:00,0.0,-1.0,No Delay,False,Not Cancelled,False,160,116,458.65,53203.4,29118.68,Snow,2.0,True,True,False,On-Time / Early,SEA-BOS,8,August,Sunday,True,3,0.725,0.1336,24084.72,True
FL102090,2025-07-03,Horizon Airways,HO373,ATL,BOS,945.0,Airbus A321,2025-07-03 07:00:00,2025-07-03 07:02:00,2025-07-03 09:02:00,2025-07-03 09:10:00,2.0,8.0,No Delay,False,Not Cancelled,False,160,121,243.16,29422.36,11962.9,Clear,,True,False,False,Minor Delay,ATL-BOS,7,July,Thursday,False,3,0.756,0.1946,17459.46,True
FL101529,2025-08-05,Coastal Express,CO617,LAX,DEN,861.0,Airbus A320,2025-08-05 21:15:00,2025-08-05 21:17:00,2025-08-05 23:04:00,2025-08-05 23:07:00,2.0,3.0,No Delay,False,Not Cancelled,False,250,185,294.37,54458.45,11240.92,Clear,2.0,True,True,False,Minor Delay,LAX-DEN,8,August,Tuesday,False,3,0.74,0.253,43217.53,True
FL103225,2025-12-08,Falcon Jet,FA826,LAX,DFW,1232.0,Airbus A321,2025-12-08 22:30:00,2025-12-08 22:27:00,2025-12-09 01:15:00,2025-12-09 01:14:00,-3.0,-1.0,No Delay,False,Not Cancelled,False,180,154,310.0,47740.0,15650.35,Clear,,True,False,False,On-Time / Early,LAX-DFW,12,December,Monday,False,4,0.856,0.2153,32089.65,True
FL108153,2025-02-11,Bluewing Airlines,BL261,SEA,ATL,2178.0,Boeing 737,2025-02-11 16:15:00,2025-02-11 17:21:00,2025-02-11 21:16:00,2025-02-11 22:26:00,66.0,70.0,Air Traffic Control,False,Not Cancelled,False,220,180,457.81,82405.8,29280.47,Rain,5.0,True,True,True,Severe Delay,SEA-ATL,2,February,Tuesday,False,1,0.818,0.172,53125.33,False
FL100471,2025-08-10,Horizon Airways,HO128,ATL,DFW,730.0,Embraer E190,2025-08-10 22:15:00,2025-08-11 01:29:00,2025-08-11 00:01:00,2025-08-11 03:12:00,194.0,191.0,Weather,False,Not Cancelled,False,250,163,342.69,55858.47,8720.56,Clear,4.0,True,True,True,Severe Delay,ATL-DFW,8,August,Sunday,True,3,0.652,0.3061,47137.91,False
FL100750,2025-12-23,Skylink Air,SK464,BOS,ATL,945.0,Embraer E190,2025-12-23 21:30:00,2025-12-23 21:32:00,2025-12-23 23:31:00,2025-12-23 23:28:00,2.0,-3.0,Air Traffic Control,False,Not Cancelled,False,220,148,347.61,51446.28,11844.35,Clear,,True,False,False,Minor Delay,BOS-ATL,12,December,Tuesday,False,4,0.673,0.2475,39601.93,True
FL111580,2025-06-02,Horizon Airways,HO537,ORD,BOS,864.0,Boeing 787,2025-06-02 17:15:00,2025-06-02 17:15:00,2025-06-02 19:19:00,2025-06-02 19:19:00,0.0,0.0,No Delay,False,Not Cancelled,False,160,152,325.61,49492.72,8912.13,Snow,4.0,True,True,False,On-Time / Early,ORD-BOS,6,June,Monday,False,2,0.95,0.358,40580.590000000004,True
FL106553,2025-10-02,Bluewing Airlines,BL352,DEN,DFW,641.0,Boeing 787,2025-10-02 17:00:00,2025-10-02 16:57:00,2025-10-02 18:25:00,2025-10-02 18:15:00,-3.0,-10.0,No Delay,False,Not Cancelled,False,160,132,200.81,26506.92,8360.18,Clear,5.0,True,True,False,On-Time / Early,DEN-DFW,10,October,Thursday,False,4,0.825,0.2585,18146.739999999998,True
FL102503,2025-05-17,Horizon Airways,HO598,ATL,DFW,730.0,Airbus A321,2025-05-17 19:30:00,2025-05-17 19:30:00,2025-05-17 21:00:00,2025-05-17 20:51:00,0.0,-9.0,No Delay,False,Not Cancelled,False,140,119,314.56,37432.64,8891.72,Clear,2.0,True,True,False,On-Time / Early,ATL-DFW,5,May,Saturday,True,2,0.85,0.3663,28540.92,True
FL107927,2025-12-16,Summit Airlines,SU135,JFK,SEA,2415.0,Embraer E190,2025-12-16 19:45:00,2025-12-16 19:47:00,2025-12-17 01:10:00,2025-12-17 01:08:00,2.0,-2.0,No Delay,False,Not Cancelled,False,180,177,455.63,80646.51,25075.67,Clear,,True,False,False,Minor Delay,JFK-SEA,12,December,Tuesday,False,4,0.983,0.1855,55570.84,True
FL110958,2025-04-26,Coastal Express,CO349,SEA,ORD,1716.0,Embraer E190,2025-04-26 17:15:00,2025-04-26 17:38:00,2025-04-26 21:04:00,2025-04-26 21:22:00,23.0,18.0,Late Aircraft Arrival,False,Not Cancelled,False,180,124,386.27,47897.48,22883.6,Snow,2.0,True,True,True,Moderate Delay,SEA-ORD,4,April,Saturday,True,2,0.689,0.1551,25013.880000000005,False
FL106077,2025-09-16,Falcon Jet,FA509,DFW,BOS,1559.0,Embraer E190,2025-09-16 15:15:00,2025-09-16 15:15:00,2025-09-16 18:56:00,2025-09-16 18:59:00,0.0,3.0,No Delay,False,Not Cancelled,False,220,120,283.68,34041.6,14919.76,Clear,4.0,True,True,False,On-Time / Early,DFW-BOS,9,September,Tuesday,False,3,0.545,0.0993,19121.839999999997,True
FL109685,2025-09-28,Bluewing Airlines,BL718,ORD,BOS,864.0,Boeing 787,2025-09-28 21:15:00,2025-09-28 23:02:00,2025-09-28 23:17:00,2025-09-29 01:06:00,107.0,109.0,Weather,False,Not Cancelled,False,160,134,304.93,40860.62,11147.3,Rain,3.0,True,True,True,Severe Delay,ORD-BOS,9,September,Sunday,True,3,0.838,0.2956,29713.320000000003,False
FL101133,2025-11-27,Horizon Airways,HO892,DFW,SEA,1658.0,Boeing 737,2025-11-27 13:30:00,2025-11-27 13:54:00,2025-11-27 17:03:00,2025-11-27 17:35:00,24.0,32.0,Air Traffic Control,False,Not Cancelled,False,160,149,378.94,56462.06,16779.59,Clear,3.0,True,True,True,Moderate Delay,DFW-SEA,11,November,Thursday,False,4,0.931,0.2128,39682.47,False
FL101955,2025-04-15,Coastal Express,CO693,SEA,JFK,2415.0,Boeing 787,2025-04-15 22:45:00,2025-04-15 23:02:00,2025-04-16 04:03:00,2025-04-16 04:21:00,17.0,18.0,Late Aircraft Arrival,False,Not Cancelled,False,180,118,510.35,60221.3,31730.81,Clear,,True,False,True,Moderate Delay,SEA-JFK,4,April,Tuesday,False,2,0.656,0.1385,28490.49,False
FL102632,2025-03-29,Coastal Express,CO709,MIA,SEA,2721.0,Embraer E190,2025-03-29 15:30:00,2025-03-29 15:30:00,2025-03-29 21:28:00,2025-03-29 21:28:00,0.0,0.0,No Delay,False,Not Cancelled,False,180,140,537.43,75240.2,27914.49,Rain,,True,False,False,On-Time / Early,MIA-SEA,3,March,Saturday,True,1,0.778,0.1536,47325.70999999999,True
FL107557,2025-06-23,Horizon Airways,HO118,BOS,JFK,186.0,Boeing 787,2025-06-23 14:15:00,2025-06-23 14:28:00,2025-06-23 15:00:00,2025-06-23 15:17:00,13.0,17.0,Late Aircraft Arrival,False,Not Cancelled,False,160,129,235.35,30360.15,1809.33,Clear,4.0,True,True,True,Minor Delay,BOS-JFK,6,June,Monday,False,2,0.806,1.0202,28550.82,True
FL107816,2025-05-06,Coastal Express,CO959,SEA,DEN,1022.0,Airbus A321,2025-05-06 19:15:00,2025-05-06 19:15:00,2025-05-06 21:45:00,2025-05-06 21:38:00,0.0,-7.0,No Delay,False,Not Cancelled,False,220,180,210.94,37969.2,10456.1,Clear,5.0,True,True,False,On-Time / Early,SEA-DEN,5,May,Tuesday,False,2,0.818,0.1689,27513.1,True
FL109669,2025-05-16,Bluewing Airlines,BL689,ATL,DEN,1197.0,Airbus A321,2025-05-16 09:15:00,2025-05-16 09:17:00,2025-05-16 12:08:00,2025-05-16 12:18:00,2.0,10.0,No Delay,False,Not Cancelled,False,180,152,292.72,44493.44,15530.48,Rain,,True,False,False,Minor Delay,ATL-DEN,5,May,Friday,False,2,0.844,0.2065,28962.960000000003,True
FL102853,2025-03-05,Summit Airlines,SU554,JFK,MIA,1091.0,Airbus A320,2025-03-05 06:15:00,2025-03-05 06:27:00,2025-03-05 08:41:00,2025-03-05 09:02:00,12.0,21.0,Late Aircraft Arrival,False,Not Cancelled,False,180,145,375.57,54457.65,14293.41,Clear,5.0,True,True,True,Minor Delay,JFK-MIA,3,March,Wednesday,False,1,0.806,0.2773,40164.240000000005,True
FL108233,2025-11-18,Horizon Airways,HO932,DEN,LAX,861.0,Airbus A320,2025-11-18 19:45:00,2025-11-18 22:51:00,2025-11-18 21:40:00,2025-11-19 00:37:00,186.0,177.0,Security,False,Not Cancelled,False,220,160,265.14,42422.4,10371.39,Clear,2.0,True,True,True,Severe Delay,DEN-LAX,11,November,Tuesday,False,4,0.727,0.224,32051.010000000002,False
FL110589,2025-07-21,Bluewing Airlines,BL236,LAX,JFK,2470.0,Boeing 737,2025-07-21 18:45:00,2025-07-21 18:45:00,2025-07-22 00:05:00,2025-07-22 00:12:00,0.0,7.0,No Delay,False,Not Cancelled,False,140,101,408.88,41296.88,26318.13,Fog,1.0,True,True,False,On-Time / Early,LAX-JFK,7,July,Monday,False,3,0.721,0.1194,14978.749999999996,True
FL106837,2025-04-12,Bluewing Airlines,BL223,JFK,DEN,1621.0,Airbus A321,2025-04-12 05:00:00,2025-04-12 04:57:00,2025-04-12 08:50:00,2025-04-12 08:50:00,-3.0,0.0,No Delay,False,Not Cancelled,False,160,144,352.83,50807.52,18997.6,Rain,3.0,True,True,False,On-Time / Early,JFK-DEN,4,April,Saturday,True,2,0.9,0.1959,31809.92,True
FL103829,2025-12-25,Bluewing Airlines,BL836,BOS,JFK,186.0,Airbus A321,2025-12-25 22:15:00,2025-12-25 22:12:00,2025-12-25 23:00:00,2025-12-25 22:47:00,-3.0,-13.0,No Delay,False,Not Cancelled,False,250,141,236.27,33314.07,2385.98,Clear,,True,False,False,On-Time / Early,BOS-JFK,12,December,Thursday,False,4,0.564,0.7164,30928.09,True
FL105882,2025-09-13,Bluewing Airlines,BL403,DFW,LAX,1232.0,Airbus A321,2025-09-13 09:45:00,2025-09-13 09:45:00,2025-09-13 12:31:00,2025-09-13 12:39:00,0.0,8.0,No Delay,False,Not Cancelled,False,250,185,339.53,62813.05,12102.36,Rain,4.0,True,True,False,On-Time / Early,DFW-LAX,9,September,Saturday,True,3,0.74,0.2039,50710.69,True
FL103114,2025-05-09,Skylink Air,SK702,ORD,ATL,606.0,Embraer E190,2025-05-09 15:15:00,2025-05-09 15:15:00,2025-05-09 16:49:00,2025-05-09 16:53:00,0.0,4.0,No Delay,False,Not Cancelled,False,220,180,246.88,44438.4,5786.54,Snow,,True,False,False,On-Time / Early,ORD-ATL,5,May,Friday,False,2,0.818,0.3333,38651.86,True
FL101571,2025-11-17,Coastal Express,CO231,LAX,DFW,1232.0,Boeing 787,2025-11-17 15:15:00,2025-11-17 15:15:00,2025-11-17 18:07:00,2025-11-17 18:12:00,0.0,5.0,No Delay,False,Not Cancelled,False,140,107,339.96,36375.72,15242.58,Rain,1.0,True,True,False,On-Time / Early,LAX-DFW,11,November,Monday,False,4,0.764,0.2109,21133.14,True
FL111315,2025-08-31,Summit Airlines,SU835,LAX,ATL,1942.0,Airbus A320,2025-08-31 06:15:00,2025-08-31 06:56:00,2025-08-31 10:26:00,2025-08-31 11:04:00,41.0,38.0,Air Traffic Control,False,Not Cancelled,False,140,114,393.8,44893.2,24067.46,Snow,,True,False,True,Moderate Delay,LAX-ATL,8,August,Sunday,True,3,0.814,0.1651,20825.739999999998,False
FL109270,2025-04-28,Falcon Jet,FA512,JFK,MIA,1091.0,Embraer E190,2025-04-28 21:30:00,2025-04-28 21:30:00,2025-04-29 00:05:00,2025-04-29 00:01:00,0.0,-4.0,No Delay,False,Not Cancelled,False,250,181,323.5,58553.5,12313.89,Clear,4.0,True,True,False,On-Time / Early,JFK-MIA,4,April,Monday,False,2,0.724,0.2147,46239.61,True
FL109788,2025-03-21,Falcon Jet,FA609,ATL,MIA,596.0,Boeing 787,2025-03-21 08:00:00,2025-03-21 07:55:00,2025-03-21 09:10:00,2025-03-21 09:13:00,-5.0,3.0,No Delay,False,Not Cancelled,False,180,163,217.07,35382.41,5700.64,Clear,5.0,True,True,False,On-Time / Early,ATL-MIA,3,March,Friday,False,1,0.906,0.3298,29681.770000000004,True
FL110043,2025-08-05,Horizon Airways,HO306,DFW,JFK,1389.0,Airbus A320,2025-08-05 05:30:00,2025-08-05 05:30:00,2025-08-05 08:36:00,2025-08-05 08:32:00,0.0,-4.0,No Delay,False,Not Cancelled,False,160,107,262.05,28039.35,14890.3,Rain,,True,False,False,On-Time / Early,DFW-JFK,8,August,Tuesday,False,3,0.669,0.1262,13149.05,True
FL105688,2025-08-04,Falcon Jet,FA111,ATL,DFW,730.0,Boeing 737,2025-08-04 16:15:00,2025-08-04 16:25:00,2025-08-04 17:46:00,2025-08-04 17:52:00,10.0,6.0,Late Aircraft Arrival,False,Not Cancelled,False,220,211,308.05,64998.55,9123.11,Clear,,True,False,False,Minor Delay,ATL-DFW,8,August,Monday,False,3,0.959,0.4047,55875.44,True
FL101362,2025-03-22,Summit Airlines,SU185,DEN,DFW,641.0,Embraer E190,2025-03-22 20:00:00,2025-03-22 19:55:00,2025-03-22 21:21:00,2025-03-22 21:08:00,-5.0,-13.0,No Delay,False,Not Cancelled,False,140,79,237.82,18787.78,7232.94,Clear,5.0,True,True,False,On-Time / Early,DEN-DFW,3,March,Saturday,True,1,0.564,0.2094,11554.84,True
FL104937,2025-04-09,Summit Airlines,SU844,DFW,ATL,730.0,Boeing 737,2025-04-09 20:00:00,2025-04-09 20:22:00,2025-04-09 21:34:00,2025-04-09 21:52:00,22.0,18.0,Air Traffic Control,False,Not Cancelled,False,140,83,285.23,23674.09,9249.11,Clear,1.0,True,True,True,Moderate Delay,DFW-ATL,4,April,Wednesday,False,2,0.593,0.2316,14424.98,False
FL102770,2025-04-13,Horizon Airways,HO342,BOS,JFK,186.0,Airbus A321,2025-04-13 21:45:00,2025-04-13 21:42:00,2025-04-13 22:30:00,2025-04-13 22:23:00,-3.0,-7.0,No Delay,False,Not Cancelled,False,220,189,287.83,54399.87,2159.18,Clear,,True,False,False,On-Time / Early,BOS-JFK,4,April,Sunday,True,2,0.859,1.3294,52240.69,True
FL104120,2025-10-07,Bluewing Airlines,BL304,MIA,LAX,2338.0,Airbus A321,2025-10-07 18:15:00,2025-10-07 18:28:00,2025-10-07 23:16:00,2025-10-07 23:30:00,13.0,14.0,Security,False,Not Cancelled,False,160,129,434.4,56037.6,26055.82,Clear,1.0,True,True,True,Minor Delay,MIA-LAX,10,October,Tuesday,False,4,0.806,0.1498,29981.78,True
FL108991,2025-12-19,Coastal Express,CO196,DFW,SEA,1658.0,Airbus A320,2025-12-19 08:30:00,2025-12-19 08:30:00,2025-12-19 12:20:00,2025-12-19 12:29:00,0.0,9.0,No Delay,False,Not Cancelled,False,160,125,337.74,43421.25,17576.0,Fog,3.0,True,True,False,On-Time / Early,DFW-SEA,12,December,Friday,False,4,0.781,0.1637,25845.25,True
FL108911,2025-10-12,Horizon Airways,HO937,ORD,JFK,738.0,Boeing 787,2025-10-12 20:30:00,2025-10-12 20:30:00,2025-10-12 22:04:00,2025-10-12 22:09:00,0.0,5.0,No Delay,False,Not Cancelled,False,250,131,343.95,45057.45,9593.78,Snow,5.0,True,True,False,On-Time / Early,ORD-JFK,10,October,Sunday,True,4,0.524,0.2442,35463.67,True
FL111180,2025-03-10,Bluewing Airlines,BL197,ATL,ORD,606.0,Airbus A321,2025-03-10 19:45:00,2025-03-10 19:51:00,2025-03-10 20:59:00,2025-03-10 21:10:00,6.0,11.0,Air Traffic Control,False,Not Cancelled,False,160,117,252.76,29572.92,6417.11,Clear,4.0,True,True,False,Minor Delay,ATL-ORD,3,March,Monday,False,1,0.731,0.305,23155.809999999998,True
FL107522,2025-05-04,Coastal Express,CO222,SEA,ATL,2178.0,Embraer E190,2025-05-04 21:45:00,2025-05-04 21:45:00,2025-05-05 02:26:00,2025-05-05 02:16:00,0.0,-10.0,No Delay,False,Not Cancelled,False,250,230,437.15,100544.5,27296.6,Rain,5.0,True,True,False,On-Time / Early,SEA-ATL,5,May,Sunday,True,2,0.92,0.1847,73247.9,True
FL111153,2025-06-05,Bluewing Airlines,BL359,LAX,BOS,2605.0,Boeing 737,2025-06-05 07:30:00,2025-06-05 07:25:00,2025-06-05 13:31:00,2025-06-05 13:16:00,-5.0,-15.0,No Delay,False,Not Cancelled,False,250,191,445.5,85090.5,31816.69,Clear,,True,False,False,On-Time / Early,LAX-BOS,6,June,Thursday,False,2,0.764,0.1307,53273.81,True
FL101247,2025-10-03,Falcon Jet,FA340,DEN,BOS,1749.0,Boeing 737,2025-10-03 19:00:00,2025-10-03 19:01:00,2025-10-03 23:03:00,2025-10-03 23:02:00,1.0,-1.0,Weather,False,Not Cancelled,False,180,166,430.15,71404.9,18853.19,Rain,1.0,True,True,False,Minor Delay,DEN-BOS,10,October,Friday,False,4,0.922,0.2268,52551.70999999999,True
FL111562,2025-10-01,Summit Airlines,SU777,MIA,DEN,1708.0,Boeing 787,2025-10-01 07:30:00,2025-10-01 07:30:00,2025-10-01 11:15:00,2025-10-01 11:19:00,0.0,4.0,No Delay,False,Not Cancelled,False,250,152,387.38,58881.76,19924.45,Rain,2.0,True,True,False,On-Time / Early,MIA-DEN,10,October,Wednesday,False,4,0.608,0.1379,38957.31,True
FL110181,2025-12-17,Horizon Airways,HO187,JFK,SEA,2415.0,Boeing 787,2025-12-17 10:00:00,2025-12-17 09:55:00,2025-12-17 15:30:00,2025-12-17 15:20:00,-5.0,-10.0,No Delay,False,Not Cancelled,False,160,143,393.68,56296.24,31543.96,Clear,4.0,True,True,False,On-Time / Early,JFK-SEA,12,December,Wednesday,False,4,0.894,0.1457,24752.28,True
FL108642,2025-12-24,Horizon Airways,HO328,BOS,JFK,186.0,Embraer E190,2025-12-24 09:30:00,2025-12-24 09:30:00,2025-12-24 10:15:00,2025-12-24 10:05:00,0.0,-10.0,No Delay,False,Not Cancelled,False,180,165,259.04,42741.6,2450.86,Clear,,True,False,False,On-Time / Early,BOS-JFK,12,December,Wednesday,False,4,0.917,1.2766,40290.74,True
FL111121,2025-11-30,Coastal Express,CO530,MIA,DEN,1708.0,Airbus A320,2025-11-30 15:15:00,2025-11-30 17:05:00,2025-11-30 18:58:00,2025-11-30 20:55:00,110.0,117.0,Weather,False,Not Cancelled,False,160,122,374.42,45679.24,19883.82,Clear,,True,False,True,Severe Delay,MIA-DEN,11,November,Sunday,True,4,0.762,0.1672,25795.42,False
FL106919,2025-08-22,Bluewing Airlines,BL482,DEN,BOS,1749.0,Embraer E190,2025-08-22 10:15:00,2025-08-22 10:12:00,2025-08-22 14:03:00,2025-08-22 13:53:00,-3.0,-10.0,No Delay,False,Not Cancelled,False,160,115,356.19,40961.85,20431.05,Rain,,True,False,False,On-Time / Early,DEN-BOS,8,August,Friday,False,3,0.719,0.1464,20530.8,True
FL106456,2025-12-23,Skylink Air,SK114,DEN,BOS,1749.0,Boeing 737,2025-12-23 13:00:00,2025-12-23 13:00:00,2025-12-23 17:07:00,2025-12-23 17:04:00,0.0,-3.0,No Delay,False,Not Cancelled,False,160,105,300.92,31596.6,20988.53,Clear,,True,False,False,On-Time / Early,DEN-BOS,12,December,Tuesday,False,4,0.656,0.1129,10608.07,True
FL101319,2025-10-19,Horizon Airways,HO196,LAX,DFW,1232.0,Embraer E190,2025-10-19 15:00:00,2025-10-19 15:00:00,2025-10-19 17:39:00,2025-10-19 17:43:00,0.0,4.0,No Delay,False,Not Cancelled,False,140,76,338.87,24100.36,12231.21,Clear,3.0,True,True,False,On-Time / Early,LAX-DFW,10,October,Sunday,True,4,0.543,0.1397,11869.150000000001,True
FL102061,2025-06-15,Skylink Air,SK422,ATL,MIA,596.0,Boeing 787,2025-06-15 13:30:00,2025-06-15 13:30:00,2025-06-15 14:47:00,2025-06-15 14:52:00,0.0,5.0,No Delay,False,Not Cancelled,False,180,171,243.66,41665.86,6997.47,Clear,5.0,True,True,False,On-Time / Early,ATL-MIA,6,June,Sunday,True,2,0.95,0.3884,34668.39,True
FL108433,2025-10-22,Summit Airlines,SU762,ORD,DFW,802.0,Airbus A321,2025-10-22 16:30:00,2025-10-22 16:30:00,2025-10-22 18:20:00,2025-10-22 18:18:00,0.0,-2.0,No Delay,False,Not Cancelled,False,140,112,243.77,27302.24,10510.46,Clear,2.0,True,True,False,On-Time / Early,ORD-DFW,10,October,Wednesday,False,4,0.8,0.2432,16791.780000000002,True
FL110288,2025-02-17,Falcon Jet,FA571,ATL,MIA,596.0,Boeing 737,2025-02-17 12:30:00,2025-02-17 12:30:00,2025-02-17 13:51:00,2025-02-17 13:47:00,0.0,-4.0,No Delay,False,Not Cancelled,False,180,103,307.22,31643.66,7069.5,Windy,,True,False,False,On-Time / Early,ATL-MIA,2,February,Monday,False,1,0.572,0.295,24574.16,True
FL107495,2025-08-07,Bluewing Airlines,BL526,MIA,JFK,1091.0,Boeing 787,2025-08-07 07:45:00,2025-08-07 07:40:00,2025-08-07 10:15:00,2025-08-07 10:11:00,-5.0,-4.0,No Delay,False,Not Cancelled,False,220,180,387.08,69674.4,14285.78,Rain,4.0,True,True,False,On-Time / Early,MIA-JFK,8,August,Thursday,False,3,0.818,0.2903,55388.619999999995,True
FL108682,2025-02-05,Falcon Jet,FA616,JFK,LAX,2470.0,Boeing 787,2025-02-05 17:00:00,2025-02-05 17:03:00,2025-02-05 22:21:00,2025-02-05 22:25:00,3.0,4.0,Weather,False,Not Cancelled,False,180,134,400.05,53606.7,30909.72,Rain,1.0,True,True,False,Minor Delay,JFK-LAX,2,February,Wednesday,False,1,0.744,0.1206,22696.979999999996,True
FL110100,2025-11-15,Coastal Express,CO799,DEN,JFK,1621.0,Embraer E190,2025-11-15 09:30:00,2025-11-15 10:15:00,2025-11-15 13:05:00,2025-11-15 13:47:00,45.0,42.0,Air Traffic Control,False,Not Cancelled,False,180,123,334.19,41105.37,19979.66,Fog,,True,False,True,Moderate Delay,DEN-JFK,11,November,Saturday,True,4,0.683,0.1409,21125.710000000003,False
FL101687,2025-05-24,Falcon Jet,FA960,DFW,LAX,1232.0,Airbus A321,2025-05-24 13:45:00,2025-05-24 13:42:00,2025-05-24 16:25:00,2025-05-24 16:16:00,-3.0,-9.0,No Delay,False,Not Cancelled,False,160,146,293.27,42817.42,13306.41,Storm,2.0,True,True,False,On-Time / Early,DFW-LAX,5,May,Saturday,True,2,0.912,0.2172,29511.01,True
FL111103,2025-12-21,Bluewing Airlines,BL912,JFK,ORD,738.0,Airbus A321,2025-12-21 07:00:00,2025-12-21 07:00:00,2025-12-21 08:47:00,2025-12-21 08:47:00,0.0,0.0,No Delay,False,Not Cancelled,False,220,169,303.7,51325.3,8494.12,Clear,3.0,True,True,False,On-Time / Early,JFK-ORD,12,December,Sunday,True,4,0.768,0.3161,42831.18,True
FL106019,2025-12-26,Bluewing Airlines,BL162,MIA,ORD,1199.0,Boeing 737,2025-12-26 12:30:00,2025-12-26 12:30:00,2025-12-26 15:13:00,2025-12-26 15:16:00,0.0,3.0,No Delay,False,Not Cancelled,False,160,129,370.15,47749.35,16134.56,Clear,3.0,True,True,False,On-Time / Early,MIA-ORD,12,December,Friday,False,4,0.806,0.2489,31614.79,True
FL104048,2025-04-16,Coastal Express,CO877,ORD,SEA,1716.0,Boeing 787,2025-04-16 13:45:00,2025-04-16 13:42:00,2025-04-16 17:32:00,2025-04-16 17:26:00,-3.0,-6.0,No Delay,False,Not Cancelled,False,140,118,365.98,43185.64,18198.44,Clear,,True,False,False,On-Time / Early,ORD-SEA,4,April,Wednesday,False,2,0.843,0.1798,24987.2,True
FL104686,2025-03-23,Falcon Jet,FA843,ATL,DEN,1197.0,Embraer E190,2025-03-23 13:45:00,2025-03-23 13:40:00,2025-03-23 16:19:00,2025-03-23 16:10:00,-5.0,-9.0,No Delay,False,Not Cancelled,False,160,133,302.89,40284.37,12089.0,Clear,4.0,True,True,False,On-Time / Early,ATL-DEN,3,March,Sunday,True,1,0.831,0.2103,28195.370000000003,True
FL107840,2025-06-29,Coastal Express,CO553,BOS,DFW,1559.0,Airbus A320,2025-06-29 08:45:00,2025-06-29 08:47:00,2025-06-29 12:09:00,2025-06-29 12:13:00,2.0,4.0,No Delay,False,Not Cancelled,False,250,190,333.78,63418.2,19927.98,Rain,1.0,True,True,False,Minor Delay,BOS-DFW,6,June,Sunday,True,2,0.76,0.1627,43490.22,True
FL106275,2025-10-16,Skylink Air,SK190,JFK,BOS,186.0,Boeing 737,2025-10-16 06:00:00,2025-10-16 06:00:00,2025-10-16 06:45:00,2025-10-16 06:49:00,0.0,4.0,No Delay,False,Not Cancelled,False,140,132,260.44,34378.08,1820.42,Rain,1.0,True,True,False,On-Time / Early,JFK-BOS,10,October,Thursday,False,4,0.943,1.3202,32557.660000000003,True
FL100682,2025-05-05,Summit Airlines,SU165,ATL,BOS,945.0,Boeing 787,2025-05-05 11:00:00,2025-05-05 11:13:00,2025-05-05 13:03:00,2025-05-05 13:23:00,13.0,20.0,Security,False,Not Cancelled,False,180,148,314.08,46483.84,10222.04,Clear,2.0,True,True,True,Minor Delay,ATL-BOS,5,May,Monday,False,2,0.822,0.2733,36261.799999999996,True
FL100625,2025-11-26,Bluewing Airlines,BL395,DFW,SEA,1658.0,Embraer E190,2025-11-26 21:15:00,2025-11-26 21:53:00,2025-11-27 00:56:00,2025-11-27 01:37:00,38.0,41.0,Air Traffic Control,False,Not Cancelled,False,160,144,337.26,48565.44,19472.35,Clear,4.0,True,True,True,Moderate Delay,DFW-SEA,11,November,Wednesday,False,4,0.9,0.1831,29093.090000000004,False
FL109727,2025-03-17,Falcon Jet,FA342,ATL,JFK,759.0,Boeing 787,2025-03-17 13:45:00,2025-03-17 13:45:00,2025-03-17 15:34:00,2025-03-17 15:29:00,0.0,-5.0,No Delay,False,Not Cancelled,False,140,61,249.23,15203.03,8992.03,Fog,3.0,True,True,False,On-Time / Early,ATL-JFK,3,March,Monday,False,1,0.436,0.1431,6211.0,True
FL110000,2025-03-20,Horizon Airways,HO854,ORD,ATL,606.0,Embraer E190,2025-03-20 18:30:00,2025-03-20 18:27:00,2025-03-20 19:53:00,2025-03-20 19:57:00,-3.0,4.0,No Delay,False,Not Cancelled,False,140,132,268.89,35493.48,6201.67,Clear,5.0,True,True,False,On-Time / Early,ORD-ATL,3,March,Thursday,False,1,0.943,0.4184,29291.810000000005,True
FL108836,2025-05-26,Horizon Airways,HO666,ORD,BOS,864.0,Airbus A321,2025-05-26 18:00:00,2025-05-26 18:30:00,2025-05-26 19:56:00,2025-05-26 20:35:00,30.0,39.0,Airline Operations,False,Not Cancelled,False,250,226,253.32,57250.32,11160.76,Fog,1.0,True,True,True,Moderate Delay,ORD-BOS,5,May,Monday,False,2,0.904,0.265,46089.56,False
